index,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
3385,Resort Hotel,1,149,2015,December,49,5,2,1,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,106,0,2,Canceled,10/20/2015
3386,Resort Hotel,1,149,2015,December,49,5,2,1,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,240,,0,Transient,66.3,1,1,Check-Out,10/25/2015
3387,Resort Hotel,1,45,2015,December,49,5,2,1,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,45,0,1,Canceled,7/20/2015
3388,Resort Hotel,1,45,2015,December,49,5,2,1,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,39,1,0,Check-Out,10/25/2015
3389,Resort Hotel,1,45,2015,December,49,5,2,1,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,47,0,0,Canceled,6/26/2015
3390,Resort Hotel,1,44,2015,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,47,0,0,Canceled,6/26/2015
3391,Resort Hotel,1,44,2015,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,39,0,0,Canceled,6/26/2015
3392,Resort Hotel,1,44,2015,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,39,0,0,Canceled,6/26/2015
3393,Resort Hotel,1,44,2015,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,39,0,0,Canceled,6/26/2015
3394,Resort Hotel,1,44,2015,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,47,0,0,Canceled,6/26/2015
3395,Resort Hotel,1,58,2015,December,49,5,2,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,47,0,0,Canceled,6/26/2015
3396,Resort Hotel,1,149,2015,December,49,5,2,1,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,6/26/2015
3397,Resort Hotel,1,149,2015,December,49,5,2,1,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,6/26/2015
3398,Resort Hotel,1,149,2015,December,49,5,2,1,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,6/26/2015
3399,Resort Hotel,0,45,2015,December,49,5,2,1,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,47,0,0,Canceled,6/26/2015
3400,Resort Hotel,0,45,2015,December,49,5,2,1,2,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,47,0,0,Canceled,6/26/2015
3401,Resort Hotel,1,45,2015,December,49,5,2,1,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,39,0,0,Canceled,6/26/2015
3402,Resort Hotel,1,45,2015,December,49,5,2,1,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,39,0,0,Canceled,6/26/2015
3403,Resort Hotel,1,45,2015,December,49,5,2,1,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,47,0,0,Canceled,6/26/2015
3404,Resort Hotel,1,44,2015,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,47,0,0,Canceled,6/26/2015
3405,Resort Hotel,1,44,2015,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,39,0,0,Canceled,6/26/2015
3406,Resort Hotel,1,44,2015,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,39,0,0,Canceled,6/26/2015
3407,Resort Hotel,1,44,2015,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,66,0,3,Canceled,9/24/2015
3408,Resort Hotel,1,149,2015,December,49,5,2,1,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,6/26/2015
3409,Resort Hotel,1,149,2015,December,49,5,2,1,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,6/26/2015
3410,Resort Hotel,0,33,2015,December,49,5,2,1,2,0,0,HB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,47,0,0,Canceled,6/26/2015
3411,Resort Hotel,0,45,2015,December,49,5,2,1,2,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,39,0,0,Canceled,6/26/2015
3412,Resort Hotel,0,45,2015,December,49,5,2,1,2,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,39,0,0,Canceled,6/26/2015
3413,Resort Hotel,1,45,2015,December,49,5,2,1,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,39,0,0,Canceled,6/26/2015
3414,Resort Hotel,1,45,2015,December,49,5,2,1,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,66,0,3,Canceled,9/24/2015
3415,Resort Hotel,1,44,2015,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,47,0,0,Canceled,6/26/2015
3416,Resort Hotel,1,44,2015,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,47,0,0,Canceled,6/26/2015
3417,Resort Hotel,1,149,2015,December,49,5,2,1,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,6/26/2015
3418,Resort Hotel,1,149,2015,December,49,5,2,1,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,6/26/2015
3419,Resort Hotel,1,149,2015,December,49,5,2,1,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,6/26/2015
3420,Resort Hotel,1,44,2015,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,47,0,0,Canceled,6/26/2015
3421,Resort Hotel,1,44,2015,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,47,0,0,Canceled,6/26/2015
3422,Resort Hotel,1,44,2015,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,47,0,0,Canceled,6/26/2015
3423,Resort Hotel,0,45,2015,December,49,5,2,1,2,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,39,0,0,Canceled,6/26/2015
3424,Resort Hotel,0,45,2015,December,49,5,2,1,3,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,C,1,No Deposit,,,0,Transient,39,0,0,Canceled,6/26/2015
3425,Resort Hotel,1,45,2015,December,49,5,2,1,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,39,0,0,Canceled,6/26/2015
3426,Resort Hotel,1,54,2015,December,49,5,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,65,0,2,Canceled,8/26/2015
3427,Resort Hotel,0,39,2015,December,50,6,2,0,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,76,0,1,Check-Out,10/26/2015
3428,Resort Hotel,1,81,2015,December,50,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,,,0,Transient,45,0,0,No-Show,10/24/2015
3429,Resort Hotel,1,81,2015,December,50,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,66,0,1,Check-Out,10/27/2015
3430,Resort Hotel,1,81,2015,December,50,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,171,,0,Transient,54,0,0,Canceled,10/20/2015
3431,Resort Hotel,1,68,2015,December,50,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,45,0,0,No-Show,10/24/2015
3432,Resort Hotel,1,81,2015,December,50,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,177,,0,Transient,42.05,0,0,Check-Out,10/28/2015
3433,Resort Hotel,1,81,2015,December,50,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314,,0,Transient,47,0,0,Check-Out,10/28/2015
3434,Resort Hotel,1,81,2015,December,50,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,175,,0,Transient,52,0,0,Check-Out,10/29/2015
3435,Resort Hotel,1,81,2015,December,50,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,65,0,1,Canceled,7/7/2015
3436,Resort Hotel,1,81,2015,December,50,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,96.67,0,3,Check-Out,10/30/2015
3437,Resort Hotel,1,81,2015,December,50,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,76,0,2,Canceled,10/3/2015
3438,Resort Hotel,1,81,2015,December,50,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,76,0,2,Canceled,10/3/2015
3439,Resort Hotel,1,81,2015,December,50,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,143,,0,Contract,42.5,0,1,Check-Out,10/31/2015
3440,Resort Hotel,1,81,2015,December,50,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,175,,0,Transient,34.56,0,0,Check-Out,11/3/2015
3441,Resort Hotel,0,31,2015,December,50,6,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,63.82,0,2,Check-Out,11/4/2015
3442,Resort Hotel,0,35,2015,December,50,7,1,0,2,0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,250,,0,Transient,66,1,0,Check-Out,10/25/2015
3443,Resort Hotel,1,49,2015,December,50,7,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,,,0,Transient,47,0,0,Canceled,6/26/2015
3444,Resort Hotel,1,35,2015,December,50,7,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,47,0,0,Canceled,6/26/2015
3445,Resort Hotel,1,25,2015,December,50,7,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,39,0,0,Canceled,6/26/2015
3446,Resort Hotel,0,183,2015,December,50,8,8,20,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,,,0,Transient,39,0,0,Canceled,6/26/2015
3447,Resort Hotel,0,140,2015,December,50,10,0,0,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,I,0,No Deposit,,,0,Transient,39,0,0,Canceled,6/26/2015
3448,Resort Hotel,0,192,2015,December,50,10,0,1,2,0,0,BB,ZAF,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,240,,0,Transient,67,0,3,Check-Out,10/25/2015
3449,Resort Hotel,0,29,2015,December,50,10,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,106,0,0,Canceled,10/10/2015
3450,Resort Hotel,0,29,2015,December,50,10,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,,0,Contract,36,0,2,Check-Out,10/31/2015
3451,Resort Hotel,0,29,2015,December,50,10,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314,,0,Contract,44.8,0,0,Check-Out,10/31/2015
3452,Resort Hotel,0,66,2015,December,50,10,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,,0,Contract,69.93,0,0,Check-Out,11/1/2015
3453,Resort Hotel,0,29,2015,December,50,10,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,47,0,2,Check-Out,11/1/2015
3454,Resort Hotel,0,29,2015,December,50,10,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242,,0,Transient,75,0,0,Check-Out,11/2/2015
3455,Resort Hotel,0,126,2015,December,50,11,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,,0,Transient,0,0,0,Check-Out,10/26/2015
3456,Resort Hotel,0,56,2015,December,50,11,2,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,54,1,0,Check-Out,10/27/2015
3457,Resort Hotel,0,66,2015,December,50,12,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,,0,Contract,48.6,0,1,Canceled,10/14/2015
3458,Resort Hotel,0,194,2015,December,50,12,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,,0,Contract,48.6,0,1,Canceled,10/14/2015
3459,Resort Hotel,1,149,2015,December,51,13,6,13,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,66,0,2,Check-Out,10/31/2015
3460,Resort Hotel,0,70,2015,December,51,14,1,2,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,,281,0,Transient,36,0,3,Canceled,10/26/2015
3461,Resort Hotel,1,33,2015,December,51,14,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,185,281,0,Transient-Party,52.2,0,0,Check-Out,11/17/2015
3462,Resort Hotel,0,103,2015,December,51,14,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,281,,0,Contract,36,0,0,Canceled,10/10/2015
3463,Resort Hotel,0,71,2015,December,51,15,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,1,No Deposit,281,,0,Contract,36,0,0,Canceled,10/10/2015
3464,Resort Hotel,0,50,2015,December,51,17,0,1,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,281,,0,Contract,36,0,0,Canceled,10/10/2015
3465,Resort Hotel,0,44,2015,December,51,17,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,281,,0,Contract,36,0,0,Canceled,10/10/2015
3466,Resort Hotel,0,261,2015,December,51,17,2,7,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,281,,0,Transient,36,0,0,Canceled,10/10/2015
3467,Resort Hotel,1,125,2015,December,51,17,2,8,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,43.2,0,1,Check-Out,10/28/2015
3468,Resort Hotel,0,52,2015,December,51,17,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,,,0,Transient,45,0,0,Check-Out,10/28/2015
3469,Resort Hotel,0,49,2015,December,51,17,6,13,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,,,0,Transient,66,1,0,Check-Out,10/28/2015
3470,Resort Hotel,1,58,2015,December,51,17,6,13,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,48,1,1,Check-Out,10/28/2015
3471,Resort Hotel,0,113,2015,December,51,18,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,,,0,Transient,45,0,0,Check-Out,10/28/2015
3472,Resort Hotel,0,60,2015,December,51,18,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,,,0,Transient,36,0,0,No-Show,10/27/2015
3473,Resort Hotel,0,45,2015,December,51,18,2,2,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,F,1,No Deposit,240,,0,Transient,49.2,1,1,Check-Out,10/29/2015
3474,Resort Hotel,0,86,2015,December,51,18,2,3,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,196,,0,Transient-Party,72.5,0,2,Check-Out,10/29/2015
3475,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,240,,0,Transient,48,0,1,Check-Out,10/29/2015
3476,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,240,,0,Transient,58,0,2,Check-Out,10/29/2015
3477,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,196,,0,Transient-Party,72.5,0,2,Check-Out,10/29/2015
3478,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,240,,0,Transient,39,0,1,Check-Out,10/30/2015
3479,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,240,,0,Transient,56,0,1,Check-Out,10/31/2015
3480,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,240,,0,Transient,77,1,2,Check-Out,10/31/2015
3481,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,240,,0,Transient,70.2,0,3,Check-Out,11/3/2015
3482,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,156,,0,Transient,49.01,0,1,Check-Out,11/3/2015
3483,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,48,1,0,Check-Out,10/29/2015
3484,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,118,0,Transient,48,0,0,Check-Out,10/29/2015
3485,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,240,,0,Transient,77.4,0,0,Check-Out,10/29/2015
3486,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,48,0,0,Check-Out,10/29/2015
3487,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,63.76,0,1,Check-Out,11/4/2015
3488,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,69.76,1,1,Check-Out,11/4/2015
3489,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,63.76,0,1,Check-Out,11/4/2015
3490,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,65.19,0,1,Check-Out,11/4/2015
3491,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,59,0,Transient,48,0,0,Check-Out,10/29/2015
3492,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Check-Out,10/30/2015
3493,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,48,1,0,Check-Out,10/30/2015
3494,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,240,,0,Transient,39,1,0,Check-Out,10/30/2015
3495,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,240,,0,Transient,35.1,0,1,Check-Out,10/31/2015
3496,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,240,,0,Transient,41.1,1,1,Check-Out,10/31/2015
3497,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,240,,0,Transient,48,0,1,Check-Out,10/30/2015
3498,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,274,0,Transient,48,0,0,Canceled,10/26/2015
3499,Resort Hotel,1,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,240,,0,Transient,48,0,2,Check-Out,11/1/2015
3500,Resort Hotel,0,39,2015,December,51,19,2,1,2,0,0,BB,KOR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,,,0,Transient,42,1,0,Check-Out,11/1/2015
3501,Resort Hotel,0,88,2015,December,51,19,2,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,48,0,2,Check-Out,11/1/2015
3502,Resort Hotel,1,113,2015,December,51,19,2,2,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,,,0,Transient,36,0,0,Check-Out,11/1/2015
3503,Resort Hotel,1,118,2015,December,52,20,4,9,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,,,0,Transient,36,0,0,Check-Out,11/2/2015
3504,Resort Hotel,1,260,2015,December,52,20,4,9,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,250,,0,Transient,56.02,0,0,Canceled,9/29/2015
3505,Resort Hotel,1,216,2015,December,52,20,4,9,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,36,0,0,Check-Out,11/3/2015
3506,Resort Hotel,1,169,2015,December,52,20,4,9,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,76,1,1,Check-Out,10/31/2015
3507,Resort Hotel,1,216,2015,December,52,20,4,9,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,48,0,2,Check-Out,10/31/2015
3508,Resort Hotel,1,169,2015,December,52,20,4,9,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,250,,0,Transient,56,0,0,Check-Out,10/31/2015
3509,Resort Hotel,1,260,2015,December,52,20,4,9,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,,,0,Transient,48,0,0,Check-Out,11/1/2015
3510,Resort Hotel,0,48,2015,December,52,20,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,,,0,Transient,36,0,0,Check-Out,11/1/2015
3511,Resort Hotel,1,113,2015,December,52,20,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,,,0,Transient,36,0,0,Check-Out,11/1/2015
3512,Resort Hotel,1,113,2015,December,52,20,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,56,0,0,Check-Out,11/1/2015
3513,Resort Hotel,0,126,2015,December,52,21,1,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,42,1,1,Check-Out,11/1/2015
3514,Resort Hotel,0,67,2015,December,52,21,1,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,42,1,0,Check-Out,11/1/2015
3515,Resort Hotel,1,209,2015,December,52,21,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,76,0,3,Check-Out,11/1/2015
3516,Resort Hotel,0,49,2015,December,52,21,3,5,1,0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,,,0,Transient,54,1,0,Check-Out,11/2/2015
3517,Resort Hotel,1,94,2015,December,52,21,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,0,0,0,Check-Out,10/30/2015
3518,Resort Hotel,1,94,2015,December,52,21,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,36,0,1,Check-Out,11/1/2015
3519,Resort Hotel,1,39,2015,December,52,21,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,,,0,Transient,72,1,1,Check-Out,11/1/2015
3520,Resort Hotel,1,94,2015,December,52,21,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,48,0,1,Check-Out,11/2/2015
3521,Resort Hotel,1,39,2015,December,52,21,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,177,,0,Transient-Party,41.45,0,1,Check-Out,11/2/2015
3522,Resort Hotel,1,94,2015,December,52,21,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,177,,0,Transient-Party,47.45,1,1,Check-Out,11/2/2015
3523,Resort Hotel,1,94,2015,December,52,21,3,6,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,,,0,Transient,36,0,0,Check-Out,11/2/2015
3524,Resort Hotel,0,119,2015,December,52,21,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,,0,Transient,47.12,0,0,Check-Out,11/2/2015
3525,Resort Hotel,1,3,2015,December,52,22,0,4,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,96,,0,Transient,54,0,1,Check-Out,11/2/2015
