index,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
8379.0,Resort Hotel,1.0,49.0,2016.0,September,40.0,25.0,1.0,0.0,2.0,0.0,0.0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,170.0,0,1,Canceled,2/20/2016
8311.0,Resort Hotel,1.0,385.0,2016.0,September,39.0,21.0,0.0,4.0,2.0,0.0,0.0,BB,PRT,Groups,Direct,0.0,0.0,0.0,A,A,0.0,Non Refund,240.0,,0,Transient,241.0,0,0,Canceled,8/11/2016
9938.0,Resort Hotel,1.0,16.0,2017.0,January,4.0,27.0,1.0,2.0,1.0,0.0,0.0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,A,A,5.0,No Deposit,175.0,,0,Transient,38.03,0,0,Canceled,10/17/2016
7157.0,Resort Hotel,0.0,284.0,2016.0,July,31.0,24.0,2.0,3.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0,Transient,109.86,0,1,Canceled,2/9/2016
6122.0,Resort Hotel,0.0,225.0,2016.0,May,22.0,26.0,0.0,3.0,1.0,0.0,0.0,BB,GBR,Groups,Direct,0.0,0.0,0.0,A,A,2.0,No Deposit,248.0,,0,Transient-Party,30.0,0,0,Check-Out,4/28/2016
,,,,,,,,,,,,,,,,,,,,,,,,38.0,,0,Transient,72.0,0,0,Canceled,10/26/2016
3732.0,Resort Hotel,0.0,69.0,2015.0,December,53.0,31.0,0.0,3.0,2.0,1.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0,Transient,72.29,0,0,Check-Out,11/15/2015
1457.0,Resort Hotel,1.0,143.0,2015.0,August,36.0,30.0,2.0,5.0,2.0,2.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,142.0,,0,Transient,107.2,1,0,Check-Out,8/1/2015
3297.0,Resort Hotel,1.0,34.0,2015.0,December,49.0,4.0,2.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,208.0,,0,Transient-Party,8.0,0,0,Canceled,10/2/2015
7163.0,Resort Hotel,1.0,186.0,2016.0,July,31.0,24.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,1.0,No Deposit,240.0,,0,Transient,122.33,0,0,Canceled,5/21/2016
1746.0,Resort Hotel,0.0,143.0,2015.0,September,37.0,12.0,2.0,4.0,2.0,0.0,0.0,BB,BRA,Online TA,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,250.0,,0,Transient,173.0,0,0,Canceled,7/20/2015
6128.0,Resort Hotel,0.0,225.0,2016.0,May,22.0,26.0,0.0,3.0,1.0,0.0,0.0,BB,ROU,Groups,Direct,0.0,0.0,0.0,A,A,2.0,No Deposit,248.0,,0,Transient-Party,46.0,0,0,Canceled,3/22/2016
843.0,Resort Hotel,1.0,84.0,2015.0,August,31.0,1.0,2.0,1.0,2.0,0.0,0.0,HB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,5.0,,0,Transient,85.86,0,0,Check-Out,7/11/2015
4817.0,Resort Hotel,0.0,0.0,2016.0,April,15.0,3.0,2.0,0.0,2.0,0.0,0.0,BB,GBR,Groups,Direct,0.0,0.0,0.0,A,D,0.0,No Deposit,134.0,,0,Transient-Party,68.0,0,0,Canceled,2/5/2016
7022.0,Resort Hotel,1.0,281.0,2016.0,July,29.0,16.0,4.0,6.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0,Transient,80.0,0,0,Canceled,4/14/2016
,,,,,,,,,,,,,,,,,,,,,,,,240.0,,0,Transient,48.0,0,1,Canceled,11/3/2016
9789.0,Resort Hotel,1.0,131.0,2017.0,January,1.0,2.0,1.0,3.0,2.0,0.0,0.0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,E,E,1.0,No Deposit,240.0,,0,Transient,58.0,0,0,Canceled,8/8/2016
3871.0,Resort Hotel,1.0,202.0,2016.0,February,6.0,2.0,0.0,3.0,1.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,313.0,,65,Transient-Party,69.0,0,0,Check-Out,11/24/2015
4365.0,Resort Hotel,0.0,157.0,2016.0,March,11.0,7.0,4.0,10.0,2.0,0.0,0.0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0,Transient,55.0,0,0,No-Show,12/25/2015
6837.0,Resort Hotel,0.0,272.0,2016.0,July,28.0,5.0,2.0,5.0,2.0,0.0,0.0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,,223.0,0,Transient-Party,66.0,0,0,Check-Out,5/30/2016
8890.0,Resort Hotel,1.0,132.0,2016.0,October,43.0,18.0,0.0,4.0,3.0,0.0,0.0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,315.0,,0,Transient,76.5,0,0,Check-Out,9/19/2016
2906.0,Resort Hotel,0.0,0.0,2015.0,November,45.0,6.0,0.0,2.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,96.0,,0,Transient,36.05,0,0,Canceled,8/12/2015
7074.0,Resort Hotel,1.0,17.0,2016.0,July,30.0,19.0,0.0,3.0,2.0,0.0,0.0,BB,IND,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,147.0,,0,Transient,70.11,0,1,Canceled,3/7/2016
3032.0,Resort Hotel,0.0,32.0,2015.0,November,46.0,11.0,0.0,3.0,1.0,0.0,0.0,BB,DEU,Corporate,Corporate,0.0,0.0,0.0,A,A,3.0,No Deposit,281.0,,0,Contract,45.0,0,0,Check-Out,10/11/2015
1209.0,Resort Hotel,1.0,147.0,2015.0,August,34.0,18.0,0.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,250.0,,0,Transient,134.0,0,0,Canceled,7/13/2015
5647.0,Resort Hotel,1.0,81.0,2016.0,May,19.0,7.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0,Transient,88.0,0,1,Canceled,2/29/2016
5230.0,Resort Hotel,0.0,191.0,2016.0,April,17.0,22.0,1.0,2.0,2.0,0.0,0.0,Undefined,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,196.0,,0,Transient,30.0,0,0,Canceled,3/18/2016
9790.0,Resort Hotel,1.0,21.0,2017.0,January,1.0,2.0,1.0,3.0,2.0,0.0,0.0,BB,BRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient-Party,8.0,0,0,Canceled,10/17/2016
7396.0,Resort Hotel,1.0,91.0,2016.0,August,33.0,7.0,2.0,3.0,3.0,1.0,0.0,BB,USA,Online TA,TA/TO,0.0,0.0,0.0,H,H,0.0,No Deposit,240.0,,0,Transient,135.0,0,3,Check-Out,6/30/2016
4080.0,Resort Hotel,0.0,112.0,2016.0,February,7.0,12.0,0.0,2.0,2.0,0.0,0.0,Undefined,ESP,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,6.0,,0,Transient,26.0,0,0,Check-Out,12/7/2015
2465.0,Resort Hotel,0.0,74.0,2015.0,October,43.0,18.0,2.0,5.0,2.0,2.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,C,C,0.0,No Deposit,240.0,,0,Transient,153.0,0,1,Check-Out,9/15/2015
3290.0,Resort Hotel,1.0,58.0,2015.0,December,49.0,4.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,314.0,,0,Contract,36.0,0,1,Check-Out,10/27/2015
832.0,Resort Hotel,1.0,39.0,2015.0,July,31.0,31.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,242.0,,0,Transient,110.3,0,2,Canceled,6/16/2015
1932.0,Resort Hotel,1.0,36.0,2015.0,September,39.0,22.0,0.0,4.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,C,C,0.0,No Deposit,240.0,,0,Transient,154.0,0,1,Canceled,6/15/2015
812.0,Resort Hotel,0.0,75.0,2015.0,July,31.0,30.0,2.0,7.0,2.0,0.0,0.0,BB,CHE,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,243.0,,0,Contract,82.35,0,0,Check-Out,7/9/2015
1817.0,Resort Hotel,0.0,65.0,2015.0,September,38.0,16.0,0.0,3.0,2.0,0.0,0.0,HB,PRT,Direct,Direct,0.0,0.0,0.0,E,E,0.0,No Deposit,5.0,,0,Transient,200.7,1,2,Check-Out,8/21/2015
4793.0,Resort Hotel,1.0,169.0,2016.0,March,14.0,31.0,1.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,Direct,0.0,0.0,0.0,A,A,0.0,Refundable,,,0,Transient,50.0,0,0,Canceled,12/11/2015
1644.0,Resort Hotel,0.0,90.0,2015.0,September,37.0,7.0,1.0,3.0,2.0,0.0,0.0,BB,ESP,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,175.0,,0,Transient,159.0,0,0,Check-Out,8/9/2015
3415.0,Resort Hotel,1.0,44.0,2015.0,December,49.0,5.0,2.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient,47.0,0,0,Canceled,6/26/2015
8523.0,Resort Hotel,1.0,182.0,2016.0,October,41.0,3.0,2.0,5.0,2.0,0.0,0.0,HB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,250.0,,0,Transient,197.1,0,1,Canceled,8/17/2016
3203.0,Resort Hotel,0.0,24.0,2015.0,November,47.0,21.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Corporate,Corporate,0.0,0.0,0.0,A,E,0.0,No Deposit,,223.0,0,Transient-Party,0.0,0,0,Check-Out,10/15/2015
5688.0,Resort Hotel,1.0,203.0,2016.0,May,20.0,10.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,36.0,,0,Transient,63.5,0,0,Canceled,3/1/2016
2231.0,Resort Hotel,1.0,328.0,2015.0,October,41.0,6.0,2.0,5.0,5.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,80.55,0,0,Check-Out,9/2/2015
8056.0,Resort Hotel,0.0,363.0,2016.0,September,37.0,8.0,2.0,5.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,196.0,,0,Transient-Party,177.5,0,2,Canceled,2/9/2016
5799.0,Resort Hotel,0.0,211.0,2016.0,May,20.0,14.0,1.0,1.0,2.0,0.0,0.0,HB,DEU,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,56.0,0,0,Canceled,4/10/2016
3205.0,Resort Hotel,0.0,44.0,2015.0,November,47.0,21.0,0.0,1.0,2.0,0.0,1.0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,E,1.0,No Deposit,250.0,,0,Transient,111.5,0,1,Check-Out,10/19/2015
7318.0,Resort Hotel,1.0,434.0,2016.0,August,32.0,2.0,2.0,5.0,2.0,0.0,0.0,HB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0,Transient,147.0,1,1,Check-Out,6/24/2016
994.0,Resort Hotel,0.0,55.0,2015.0,August,33.0,9.0,2.0,4.0,2.0,0.0,0.0,HB,MEX,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,242.0,,0,Transient,123.0,0,3,Check-Out,7/10/2015
2084.0,Resort Hotel,0.0,58.0,2015.0,September,40.0,30.0,2.0,5.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,250.0,,0,Transient,233.0,1,1,Check-Out,8/25/2015
805.0,Resort Hotel,1.0,30.0,2015.0,July,31.0,30.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,8.0,,0,Contract,79.5,0,0,Check-Out,7/7/2015
1541.0,Resort Hotel,0.0,29.0,2015.0,September,36.0,3.0,1.0,3.0,2.0,0.0,0.0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,165.4,0,1,Canceled,7/2/2015
9714.0,Resort Hotel,1.0,10.0,2016.0,December,53.0,28.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,E,E,0.0,No Deposit,171.0,,0,Transient,48.88,0,0,Canceled,8/4/2016
9168.0,Resort Hotel,1.0,245.0,2016.0,October,45.0,31.0,1.0,4.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,15.0,,0,Transient,80.0,0,0,Canceled,1/22/2016
2493.0,Resort Hotel,0.0,47.0,2015.0,October,43.0,19.0,1.0,4.0,2.0,0.0,0.0,HB,ESP,Groups,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,138.5,0,0,Check-Out,9/13/2015
4674.0,Resort Hotel,1.0,148.0,2016.0,March,14.0,27.0,2.0,1.0,2.0,0.0,0.0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016
1343.0,Resort Hotel,1.0,49.0,2015.0,August,35.0,25.0,0.0,3.0,2.0,0.0,0.0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0,Transient,135.0,0,0,Canceled,6/8/2015
,,,,,,,,,,,,,,,,,,,,,,,,240.0,,0,Transient,37.83,0,1,Canceled,11/18/2016
6603.0,Resort Hotel,1.0,191.0,2016.0,June,26.0,20.0,1.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,315.0,,0,Transient-Party,70.0,0,0,Canceled,5/6/2016
9035.0,Resort Hotel,1.0,180.0,2016.0,October,44.0,24.0,1.0,3.0,2.0,0.0,0.0,BB,BRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient,66.0,0,0,Canceled,10/14/2015
8039.0,Resort Hotel,1.0,238.0,2016.0,September,37.0,7.0,0.0,3.0,1.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,D,D,0.0,Non Refund,,,0,Transient,153.25,0,1,Check-Out,8/5/2016
2255.0,Resort Hotel,0.0,13.0,2015.0,October,41.0,8.0,0.0,1.0,1.0,0.0,0.0,BB,ESP,Offline TA/TO,Direct,0.0,0.0,0.0,A,G,0.0,No Deposit,240.0,,0,Transient,111.0,0,0,Canceled,7/31/2015
9873.0,Resort Hotel,1.0,40.0,2017.0,January,3.0,16.0,1.0,2.0,1.0,0.0,0.0,Undefined,PRT,Groups,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient,36.0,0,0,Canceled,10/26/2016
6374.0,Resort Hotel,1.0,40.0,2016.0,June,24.0,6.0,1.0,4.0,2.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,88.0,0,2,Canceled,2/24/2016
825.0,Resort Hotel,0.0,4.0,2015.0,July,31.0,31.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0,Transient,135.0,1,2,Check-Out,7/4/2015
6235.0,Resort Hotel,0.0,0.0,2016.0,May,23.0,30.0,0.0,0.0,1.0,0.0,0.0,BB,GBR,Groups,Direct,0.0,0.0,0.0,A,I,0.0,No Deposit,71.0,,0,Transient,46.0,0,0,Canceled,4/13/2016
4669.0,Resort Hotel,1.0,110.0,2016.0,March,13.0,26.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016
7295.0,Resort Hotel,1.0,180.0,2016.0,August,32.0,1.0,2.0,5.0,2.0,1.0,0.0,Undefined,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,176.0,0,0,Canceled,4/27/2016
1166.0,Resort Hotel,1.0,15.0,2015.0,August,34.0,16.0,2.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient,107.0,0,1,Check-Out,7/23/2015
1096.0,Resort Hotel,0.0,0.0,2015.0,August,33.0,14.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,F,0.0,No Deposit,240.0,,0,Transient,88.2,0,0,Check-Out,7/14/2015
2848.0,Resort Hotel,0.0,0.0,2015.0,November,45.0,2.0,1.0,5.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,D,1.0,No Deposit,241.0,,0,Transient,44.27,0,1,Check-Out,10/7/2015
,,,,,,,,,,,,,,,,,,,,,,,,240.0,,0,Transient,37.8,0,1,Canceled,11/4/2016
928.0,Resort Hotel,0.0,7.0,2015.0,August,32.0,6.0,2.0,3.0,2.0,0.0,0.0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,250.0,,0,Transient,210.0,1,0,Check-Out,7/10/2015
5143.0,Resort Hotel,1.0,34.0,2016.0,April,17.0,18.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,171.0,,0,Transient,63.0,0,0,Canceled,1/21/2016
3479.0,Resort Hotel,1.0,93.0,2015.0,December,51.0,19.0,0.0,1.0,2.0,0.0,0.0,FB,PRT,Groups,Direct,0.0,0.0,0.0,A,A,0.0,Non Refund,240.0,,0,Transient,56.0,0,1,Check-Out,10/31/2015
9687.0,Resort Hotel,1.0,15.0,2016.0,December,53.0,26.0,1.0,3.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient-Party,49.0,0,0,Canceled,9/14/2016
8110.0,Resort Hotel,1.0,247.0,2016.0,September,38.0,11.0,2.0,4.0,2.0,2.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0,Transient,201.0,0,0,Canceled,7/16/2016
6217.0,Resort Hotel,1.0,145.0,2016.0,May,22.0,28.0,2.0,4.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,95.0,,0,Transient-Party,47.0,0,0,Canceled,3/28/2016
7810.0,Resort Hotel,1.0,219.0,2016.0,August,35.0,27.0,4.0,6.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,,,0,Transient,8.0,0,0,Canceled,7/18/2016
2098.0,Resort Hotel,0.0,51.0,2015.0,October,40.0,1.0,2.0,3.0,1.0,1.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,D,D,0.0,No Deposit,,,0,Transient,199.4,0,2,Check-Out,8/29/2015
9462.0,Resort Hotel,1.0,82.0,2016.0,December,49.0,2.0,0.0,2.0,2.0,0.0,0.0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,273.0,,101,Transient-Party,42.81,0,0,Check-Out,10/16/2016
2423.0,Resort Hotel,0.0,1.0,2015.0,October,42.0,13.0,0.0,1.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,E,0.0,No Deposit,240.0,,0,Transient,84.47,0,0,Canceled,1/22/2015
4342.0,Resort Hotel,1.0,49.0,2016.0,March,10.0,5.0,2.0,2.0,2.0,0.0,0.0,HB,PRT,Groups,Direct,0.0,0.0,0.0,E,E,0.0,No Deposit,171.0,,0,Transient,29.96,0,0,Check-Out,12/31/2015
1517.0,Resort Hotel,0.0,0.0,2015.0,September,36.0,2.0,0.0,1.0,1.0,0.0,0.0,BB,PRT,Corporate,Corporate,0.0,0.0,0.0,A,E,0.0,No Deposit,240.0,,0,Transient,120.6,0,0,Check-Out,8/2/2015
7348.0,Resort Hotel,1.0,0.0,2016.0,August,32.0,5.0,0.0,1.0,2.0,2.0,1.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0,Transient,145.0,0,0,Canceled,1/11/2016
1470.0,Resort Hotel,1.0,143.0,2015.0,August,36.0,31.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0,Transient,164.0,0,0,Canceled,6/8/2015
3778.0,Resort Hotel,1.0,5.0,2016.0,January,2.0,4.0,1.0,3.0,2.0,0.0,0.0,HB,PRT,Groups,Corporate,0.0,0.0,0.0,A,A,0.0,No Deposit,281.0,,0,Contract,48.0,0,0,Check-Out,11/15/2015
9322.0,Resort Hotel,1.0,51.0,2016.0,November,46.0,12.0,0.0,1.0,2.0,0.0,0.0,BB,COL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,315.0,,0,Transient-Party,48.0,0,0,Check-Out,10/9/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,0,Transient-Party,55.0,0,0,Canceled,1/5/2017
,,,,,,,,,,,,,,,,,,,,,,,,240.0,,0,Transient,66.0,0,1,Canceled,11/14/2016
9692.0,Resort Hotel,1.0,168.0,2016.0,December,53.0,26.0,1.0,4.0,2.0,0.0,0.0,HB,FRA,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,,,0,Transient-Party,49.0,0,0,Canceled,9/14/2016
,,,,,,,,,,,,,,,,,,,,,,,,240.0,,0,Transient,73.0,0,0,Canceled,11/28/2016
9747.0,Resort Hotel,1.0,135.0,2016.0,December,53.0,30.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,70.75,0,0,Canceled,6/20/2016
2598.0,Resort Hotel,0.0,3.0,2015.0,October,43.0,23.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0,Transient,66.6,1,2,Check-Out,9/19/2015
3760.0,Resort Hotel,1.0,113.0,2016.0,January,1.0,2.0,0.0,1.0,2.0,0.0,0.0,HB,PRT,Groups,Direct,0.0,0.0,0.0,A,A,0.0,Non Refund,281.0,,0,Transient-Party,40.0,0,0,Canceled,10/10/2015
6191.0,Resort Hotel,0.0,225.0,2016.0,May,22.0,28.0,1.0,1.0,2.0,0.0,0.0,HB,DEU,Groups,TA/TO,0.0,0.0,0.0,A,F,1.0,No Deposit,240.0,,0,Transient,76.67,0,0,Canceled,4/8/2016
4643.0,Resort Hotel,1.0,106.0,2016.0,March,13.0,24.0,1.0,3.0,2.0,0.0,0.0,FB,PRT,Groups,Direct,0.0,0.0,0.0,A,A,0.0,Non Refund,,,0,Transient-Party,38.0,0,1,Canceled,1/15/2016
7920.0,Resort Hotel,1.0,205.0,2016.0,September,36.0,2.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,96.0,,0,Transient,115.2,0,0,Canceled,5/31/2016
5845.0,Resort Hotel,1.0,9.0,2016.0,May,21.0,15.0,1.0,0.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,298.0,,0,Transient-Party,102.5,0,0,Check-Out,4/18/2016
9878.0,Resort Hotel,1.0,27.0,2017.0,January,3.0,16.0,1.0,2.0,1.0,0.0,0.0,Undefined,PRT,Groups,Direct,0.0,0.0,0.0,A,C,0.0,No Deposit,240.0,,0,Transient,68.0,0,0,Canceled,6/30/2016
8008.0,Resort Hotel,1.0,238.0,2016.0,September,37.0,7.0,0.0,3.0,1.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,D,D,0.0,Non Refund,,,0,Transient,204.0,0,3,Check-Out,8/6/2016
6164.0,Resort Hotel,1.0,100.0,2016.0,May,22.0,27.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,156.0,,0,Transient,39.33,0,1,Check-Out,5/2/2016
6159.0,Resort Hotel,0.0,238.0,2016.0,May,22.0,26.0,2.0,5.0,2.0,1.0,0.0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,E,2.0,No Deposit,257.0,,0,Transient,80.0,0,0,Canceled,1/19/2016
,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0,Transient,30.0,0,0,Canceled,10/18/2016
3010.0,Resort Hotel,1.0,40.0,2015.0,November,46.0,11.0,0.0,4.0,1.0,0.0,0.0,BB,PRT,Corporate,Corporate,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient,47.0,0,1,Check-Out,10/9/2015
1599.0,Resort Hotel,0.0,47.0,2015.0,September,36.0,5.0,2.0,5.0,2.0,0.0,0.0,BB,GBR,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,241.0,,0,Transient,112.0,0,1,Canceled,7/14/2015
9158.0,Resort Hotel,1.0,17.0,2016.0,October,45.0,30.0,1.0,0.0,2.0,0.0,0.0,BB,PRT,Groups,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,217.0,0,0,Canceled,9/14/2016
9806.0,Resort Hotel,1.0,23.0,2017.0,January,1.0,4.0,0.0,3.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,250.0,,0,Transient,85.74,0,2,Canceled,8/26/2016
1196.0,Resort Hotel,1.0,13.0,2015.0,August,34.0,18.0,0.0,3.0,2.0,0.0,0.0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,305.0,,0,Transient-Party,107.0,0,0,Check-Out,7/17/2015
4142.0,Resort Hotel,1.0,44.0,2016.0,February,8.0,17.0,2.0,6.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,38.0,,0,Transient,68.0,0,0,Canceled,11/19/2015
